loan_amnt,term,int_rate,installment,annual_inc,delinq_2yrs,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,open_acc,loan_status
28000.0,60,20.49,749.49,86000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,22.0,0
5000.0,36,6.03,152.18,23000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0
20000.0,60,12.59,450.88,65000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.0,0
16800.0,36,8.18,527.85,130000.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.0,0
4000.0,36,13.35,135.46,57000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,0
1300.0,36,15.61,45.46,27000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.0,0
7125.0,36,19.05,261.36,25000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.0,0
8000.0,36,13.11,269.98,79000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,15.0,0
20000.0,60,18.25,510.6,93000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.0,0
15000.0,36,9.99,483.94,101000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.0,0
6000.0,36,5.32,180.69,80000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.0,0
8450.0,36,18.49,307.57,25000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,14.0,0
12000.0,60,12.69,271.14,112000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,24.0,0
12000.0,36,12.69,402.54,53000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.0,0
13200.0,60,17.57,332.12,40000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0,0
20000.0,36,8.9,635.07,110000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.0,0
6400.0,36,13.11,215.99,60276.3,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.0,0
26000.0,60,22.15,720.32,69000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,16.0,0
15000.0,36,9.17,478.19,85000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.0,0
23325.0,60,23.76,667.77,52000.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,8.0,0
6000.0,36,7.26,185.98,49500.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,0
28250.0,60,12.39,633.99,110000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.0,0
6250.0,36,16.55,221.44,75000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0,0
25000.0,60,11.86,554.35,71983.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.0,0
10000.0,36,7.69,311.94,52000.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,13.0,0
20400.0,36,19.99,758.04,78000.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,0
18000.0,36,16.99,641.66,43000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,20.0,0
10000.0,36,15.31,348.18,55000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.0,0
24000.0,36,7.26,743.91,160000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0
8800.0,36,14.3,302.05,75000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,0
8500.0,36,16.99,303.01,45000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,14.0,0
20000.0,36,12.35,667.64,45000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,22.0,0
1000.0,36,13.67,34.02,54000.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.0,0
15000.0,36,6.99,463.09,80000.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.0,0
13750.0,36,11.48,453.32,51000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.0,0
6000.0,60,17.14,149.57,24398.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,0
20950.0,60,19.72,551.79,65000.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,20.0,0
14775.0,36,13.53,501.61,47832.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.0,0
11100.0,60,17.57,279.28,40000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0,0
7000.0,36,11.99,232.47,55000.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.0,0
19200.0,36,14.33,659.3,66882.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,21.0,0
15000.0,36,12.49,501.74,163000.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,20.0,0
14000.0,36,14.49,481.83,34000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,0
10000.0,36,9.17,318.79,91800.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.0,0
9000.0,36,10.64,293.12,120000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,11.0,0
20000.0,60,9.49,419.94,65000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.0,0
5250.0,36,12.29,175.11,45308.88,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.0,0
3725.0,36,14.65,128.5,40933.56,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,15.0,0
9800.0,36,15.7,343.11,90000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.0,0
21000.0,36,8.18,659.81,133000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.0,0
16000.0,60,16.99,397.56,55000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,16.0,0
15000.0,60,12.69,338.93,100000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.0,0
35000.0,60,18.84,904.85,175000.0,6.0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.0,0
6625.0,36,15.61,231.65,26000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,0
14775.0,60,18.99,383.2,49070.99,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.0,0
9500.0,36,6.89,292.86,65000.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.0,0
15000.0,36,7.62,467.43,110000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.0,0
35000.0,60,13.98,814.03,225000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,9.0,0
3000.0,36,12.12,99.82,74000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,0
6100.0,36,19.19,224.19,21800.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,20.0,0
12000.0,36,7.26,371.96,100000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,26.0,0
22400.0,60,16.99,556.58,80000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,12.0,0
7425.0,36,6.03,225.99,50000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.0,0
4800.0,36,12.12,159.71,90000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0,0
10000.0,36,10.99,327.34,38000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,0
4325.0,36,17.57,155.43,48000.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.0,0
12525.0,60,14.65,295.68,32000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0,0
2000.0,36,14.65,68.99,17591.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.0,0
10400.0,36,7.69,324.42,40000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.0,0
11500.0,36,7.88,359.73,42000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0
2000.0,36,22.4,76.8,113000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,9.0,0
32875.0,60,15.99,799.29,132000.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.0,0
10000.0,60,25.78,298.11,40000.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,7.0,0
32000.0,36,8.19,1005.58,200000.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0
18000.0,36,11.67,595.03,205000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,13.0,0
12000.0,36,15.61,419.58,80000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,0
25000.0,36,16.29,882.51,95000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.0,0
20000.0,36,10.49,649.96,52000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.0,0
7500.0,36,6.49,229.84,68500.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,0
6000.0,36,7.51,186.66,97500.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0
6000.0,36,7.9,187.75,110000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.0,0
12175.0,60,17.77,307.65,35000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.0,0
8000.0,36,11.67,264.46,40000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.0,0
4000.0,36,13.18,135.13,54000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.0,0
15000.0,36,9.76,482.32,60500.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,13.0,0
18000.0,60,13.68,415.85,80000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,0
25000.0,36,11.67,826.43,60500.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.0,0
20000.0,60,14.99,475.7,72425.5,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.0,0
6000.0,36,10.0,193.61,36000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,13.0,0
20000.0,36,11.22,656.86,120000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.0,0
15000.0,36,11.99,498.15,50000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,0
2500.0,36,11.53,82.48,29000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.0,0
5000.0,36,11.14,164.03,60000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,13.0,0
14400.0,60,17.57,362.31,117000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.0,0
5300.0,36,7.89,165.82,84000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0
6000.0,36,6.92,185.05,76000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0
12000.0,36,7.62,373.94,48500.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0
18000.0,60,8.18,366.53,76440.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,0
31900.0,60,23.99,917.52,76000.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,26.0,0
24000.0,36,7.62,747.88,500000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.0,0
8325.0,36,13.11,280.95,95000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.0,0
10800.0,36,7.12,334.07,87000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.0,0
10000.0,36,8.18,314.2,42000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.0,0
12000.0,36,11.44,395.37,95000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.0,0
15000.0,60,14.98,356.7,67000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,0
19200.0,60,13.11,437.95,46000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.0,0
25000.0,36,11.14,820.13,145000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.0,0
6500.0,36,13.11,219.36,47000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.0,0
12000.0,60,15.61,289.34,29000.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.0,0
5400.0,36,15.61,188.81,62000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,0
11200.0,36,13.67,381.0,25480.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.0,0
18000.0,36,6.03,547.84,65000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0
30000.0,36,18.54,1092.72,120000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,13.0,0
26000.0,60,21.67,713.23,58000.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,21.0,0
5000.0,36,14.65,172.48,100000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.0,0
5000.0,36,7.26,154.99,84000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0
9600.0,36,15.61,335.67,70000.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0,0
14000.0,60,15.41,336.08,90000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,44.0,0
35000.0,60,14.16,817.3,115000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.0,0
35000.0,36,17.1,1249.59,160000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,0
8800.0,36,12.99,296.47,35000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.0,0
16000.0,60,15.61,385.79,42000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.0,0
22000.0,60,11.99,489.27,89000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.0,0
7200.0,36,14.49,247.8,40000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.0,0
22025.0,60,18.99,571.22,150000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,26.0,0
19000.0,36,11.14,623.27,54586.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.0,0
4000.0,36,22.15,153.08,90000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.0,0
8500.0,60,16.29,208.02,144996.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.0,0
6500.0,36,9.99,209.71,32000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,0
6700.0,36,9.67,215.16,33000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0,0
16000.0,60,10.99,347.8,100000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.0,0
7125.0,36,16.78,253.25,105000.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.0,0
5000.0,36,10.99,163.67,56000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.0,0
9000.0,36,9.67,289.02,55500.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.0,0
29175.0,60,20.49,780.94,65000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.0,0
12000.0,60,16.89,297.53,60000.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,0
12000.0,36,12.69,402.54,70000.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.0,0
7000.0,36,8.39,220.62,45000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0
18000.0,60,12.73,265.17,60000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,0
21000.0,60,15.61,506.34,111000.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,28.0,0
17050.0,60,15.61,411.1,80000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,0
21625.0,36,16.55,766.16,83000.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,17.0,0
7750.0,60,11.99,172.36,60000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0,0
10000.0,60,15.99,243.13,55000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.0,0
12000.0,36,13.3,406.07,80000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.0,0
19475.0,60,25.83,581.14,125000.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,17.0,0
3600.0,36,6.03,109.57,45000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0
9000.0,36,12.69,301.91,125000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.0,0
20000.0,60,17.86,506.35,60000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,32.0,0
7550.0,36,16.99,269.15,18000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.0,0
22250.0,60,25.8,663.55,70000.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,14.0,0
8000.0,36,12.29,266.83,30000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.0,0
1000.0,36,12.59,33.5,25000.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.0,0
10000.0,36,17.27,357.88,59000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.0,0
9000.0,36,10.99,294.61,40000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.0,0
25000.0,36,8.9,793.84,216000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,9.0,0
14500.0,36,6.03,441.32,48000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,18.0,0
11575.0,36,9.99,373.44,72000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,22.0,0
8000.0,36,18.75,292.24,55000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.0,0
18000.0,60,13.99,418.74,39000.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,0
15050.0,36,15.8,527.63,73000.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.0,0
35000.0,60,22.99,986.47,73000.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,9.0,0
6000.0,36,16.55,212.58,20000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.0,0
13200.0,36,6.03,401.75,140000.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.0,0
6475.0,36,12.69,217.21,34300.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0,0
18000.0,36,12.05,598.29,55000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0,0
3200.0,36,11.53,105.57,100000.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,0
5200.0,36,17.57,186.88,52000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,34.0,0
17875.0,60,22.99,503.81,61500.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,10.0,0
20000.0,60,16.78,494.69,90000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.0,0
24000.0,36,9.76,771.72,62000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.0,0
29325.0,60,18.25,748.66,64000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.0,0
10400.0,60,8.39,212.83,68000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.0,0
15000.0,60,13.35,343.99,58000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.0,0
11200.0,36,13.33,379.16,70000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,20.0,0
22000.0,36,12.29,733.77,75000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.0,0
6000.0,36,11.53,197.95,39000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.0,0
14400.0,36,16.55,510.19,40000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.0,0
6500.0,36,13.35,220.11,20500.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.0,0
12000.0,36,6.24,366.37,125000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,29.0,0
4575.0,36,18.25,165.98,54000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,0
10000.0,36,9.99,322.63,65000.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.0,0
2500.0,60,10.99,54.35,33600.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,0
18200.0,36,11.53,600.43,56650.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.0,0
15000.0,36,13.99,512.6,80000.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.0,0
17100.0,60,20.99,462.52,57000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.0,0
35000.0,36,15.61,1223.77,106000.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.0,0
11500.0,60,18.25,293.6,32000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,14.0,0
13600.0,36,8.18,427.31,118000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.0,0
21000.0,36,15.61,734.27,92000.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,25.0,0
16000.0,60,19.19,416.73,130000.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.0,0
10500.0,60,14.99,249.74,175000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.0,0
13000.0,60,7.89,262.91,85000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,9.0,0
3000.0,36,6.89,92.49,56929.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.0,0
4000.0,36,13.49,135.73,37200.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,0
1200.0,36,16.99,42.78,35000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.0,0
8000.0,36,10.99,261.88,49000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0,0
7200.0,36,13.11,242.98,44000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.0,0
8875.0,36,13.68,301.95,110000.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0,0
15350.0,60,16.78,379.68,45000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.0,0
15000.0,36,7.89,469.29,91000.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,18.0,0
16000.0,36,8.9,508.06,50000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,15.0,0
7200.0,36,12.69,241.53,72000.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.0,0
15700.0,60,15.31,376.07,95000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.0,0
10000.0,36,9.17,318.79,40000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.0,0
12300.0,60,27.31,377.87,41000.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,17.0,0
4500.0,36,11.53,148.46,15000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.0,0
35000.0,60,13.99,814.21,79548.7,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0,0
35000.0,60,22.99,986.47,300000.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,15.0,0
14575.0,36,15.59,509.47,58000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.0,0
10000.0,36,10.99,327.34,60000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.0,0
10400.0,36,12.99,350.37,60000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.0,0
7500.0,36,7.69,233.96,55000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.0,0
28000.0,36,5.32,843.22,245000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.0,0
14025.0,36,16.99,499.96,95000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.0,0
1600.0,36,16.99,57.04,51500.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.0,0
10800.0,36,11.53,356.3,49000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,0
20000.0,36,8.18,628.39,142284.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.0,0
10000.0,36,13.67,340.18,72000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,11.0,0
28775.0,60,18.54,739.18,60000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.0,0
11100.0,36,13.99,379.32,40000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,0
15000.0,36,12.69,503.18,50000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,21.0,0
23925.0,60,19.99,633.74,57000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,0
19200.0,60,14.64,453.15,96552.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.0,0
9900.0,36,9.99,319.4,50000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.0,0
20000.0,36,12.99,673.79,150000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.0,0
12000.0,36,8.19,377.09,95000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.0,0
5425.0,36,14.54,186.84,150000.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,13.0,0
15125.0,60,12.29,338.67,93000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.0,0
5000.0,36,16.24,176.38,30000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,0
9600.0,36,9.99,309.72,46284.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,13.0,0
20000.0,36,6.24,610.62,103000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0
8000.0,36,9.17,255.04,55000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,11.0,0
11000.0,36,9.67,353.24,98000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,24.0,0
13650.0,36,18.55,497.26,40051.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.0,0
10000.0,36,12.99,336.9,80000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.0,0
5000.0,36,14.99,173.31,20160.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.0,0
7200.0,36,11.53,237.53,123300.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.0,0
11700.0,36,7.89,366.05,52000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,0
26400.0,60,18.55,678.32,76000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,0
6400.0,36,14.65,220.77,82160.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,0
18000.0,36,10.15,582.08,420000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,31.0,0
6000.0,60,17.56,150.93,60000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.0,0
6000.0,36,14.99,207.97,42000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.0,0
10625.0,36,12.35,354.69,32000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,0
3700.0,36,14.65,127.63,52314.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.0,0
7225.0,36,11.49,238.22,80000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,11.0,0
